address,buildYear,lon,lat
"1-я Утиная ул., 32 литер А,Б",2004,30.297569,60.034937
"20-я линия, В.О., 11 литер А",1903,30.267251,59.932865
"20-я линия, В.О., 11 литер Б",1903,30.267682,59.932982
"20-я линия, В.О., 11 литер В",1904,30.268051,59.933118
"20-я линия, В.О., 13 литер А",1904,30.267368,59.933248
"20-я линия, В.О., 13 литер Б",1904,30.267691,59.933433
"20-я линия, В.О., 15 литер А",1893,30.266497,59.933465
"20-я линия, В.О., 3 литер А",1958,30.268895,59.931454
"20-я линия, В.О., 9 литер А",1895,30.267557,59.932653
"21-я линия, В.О., 14 литер А",1960,30.261933,59.935552
"21-я линия, В.О., 16 корп. 1 литер Б",1930,30.262095,59.936449
"21-я линия, В.О., 16 корп. 2 литер Б",1930,30.260487,59.937039
"21-я линия, В.О., 16 корп. 3 литер Д",1932,30.260325,59.936548
"21-я линия, В.О., 16 корп. 4 литер Г",1932,30.261439,59.936323
"21-я линия, В.О., 16 корп. 5 литер А",1930,30.261376,59.935831
"21-я линия, В.О., 16 корп. 6 литер Е",1932,30.260388,59.935822
"21-я линия, В.О., 16 корп. 7 литер Ж",1932,30.259193,59.93685
"21-я линия, В.О., 16 корп. 8 литер З",1934,30.259301,59.937328
"23-я линия В.О., 28 литер А",1956,30.259553,59.935565
"24-я линия В.О., 13 литер А",1909,30.262284,59.931201
"24-я линия В.О., 19 литер А",1953,30.258205,59.935029
"27-я линия, В.О., 10 литер А",1897,30.258484,59.930642
"27-я линия, В.О., 12 литер А",1902,30.258133,59.930489
"27-я линия, В.О., 12 литер Б",1902,30.258133,59.930489
"27-я линия, В.О., 12 литер В",1902,30.258133,59.930489
"27-я линия, В.О., 8 литер А",1933,30.258484,59.930642
"2-ая Комсомольская ул., 10",1952,30.1442,59.841785
"2-ая Комсомольская ул., 11 корп. 1",1941,30.143392,59.841844
"2-ая Комсомольская ул., 13 корп. 1",1941,30.143086,59.841233
"2-ая Комсомольская ул., 15 корп. 1",1954,30.143347,59.840731
"2-ая Комсомольская ул., 15 корп. 2",1953,30.142655,59.840731
"2-ая Комсомольская ул., 16 корп. 2",1951,30.144586,59.840411
"2-ая Комсомольская ул., 17",1954,30.143356,59.840361
"2-ая Комсомольская ул., 18 корп. 2",1951,30.144568,59.839877
"2-ая Комсомольская ул., 18 корп. 3",1950,30.145287,59.839511
"2-ая Комсомольская ул., 19 корп. 1",1954,30.143257,59.839773
"2-ая Комсомольская ул., 19 корп. 2",1953,30.142565,59.840117
"2-ая Комсомольская ул., 19 корп. 3",1953,30.142583,59.839701
"2-ая Комсомольская ул., 20 корп. 1",1950,30.14429,59.839235
"2-ая Комсомольская ул., 20 корп. 2",1951,30.144703,59.839023
"2-ая Комсомольская ул., 21 корп. 1",1954,30.14332,59.83938
"2-ая Комсомольская ул., 21 корп. 2",1954,30.142556,59.839154
"2-ая Комсомольская ул., 21 корп. 3",1953,30.141972,59.839344
"2-ая Комсомольская ул., 22 корп. 1",1950,30.1442,59.838507
"2-ая Комсомольская ул., 22 корп. 2",1951,30.144703,59.838683
"2-ая Комсомольская ул., 23 корп. 2",1959,30.142556,59.838362
"2-ая Комсомольская ул., 24 корп. 2",1951,30.144496,59.837833
"2-ая Комсомольская ул., 24 корп. 3",1951,30.145188,59.838177
"2-ая Комсомольская ул., 25 корп. 1",1961,30.14323,59.837666
"2-ая Комсомольская ул., 25 корп. 2",1958,30.142161,59.837567
"2-ая Комсомольская ул., 27 корп. 1",1960,30.143185,59.83697
"2-ая Комсомольская ул., 28 корп. 2",1951,30.144479,59.837277
"2-ая Комсомольская ул., 33 корп. 1",1967,30.143122,59.833909
"2-ая Комсомольская ул., 33 корп. 2",1967,30.142403,59.833904
"2-ая Комсомольская ул., 35 корп. 1",1967,30.142808,59.833036
"2-ая Комсомольская ул., 36 корп. 1",1966,30.143787,59.832543
"2-ая Комсомольская ул., 36 корп. 2",1967,30.144452,59.832539
"2-ая Комсомольская ул., 37 корп. 1",1967,30.142799,59.832263
"2-ая Комсомольская ул., 39 корп. 1",1966,30.143131,59.831358
"2-ая Комсомольская ул., 40 корп. 1",1972,30.143778,59.830115
"2-ая Комсомольская ул., 41",1966,30.14217,59.830816
"2-ая Комсомольская ул., 43",1966,30.142197,59.830477
"2-ая Комсомольская ул., 44",1959,30.144155,59.829482
"2-ая Комсомольская ул., 45",1967,30.142197,59.830115
"2-ая Комсомольская ул., 46",1959,30.143787,59.829097
"2-ая Комсомольская ул., 47",1967,30.14217,59.829776
"2-ая Комсомольская ул., 48",1959,30.143778,59.828618
"2-ая Комсомольская ул., 49",1967,30.143095,59.82902
"2-ая Комсомольская ул., 50",1960,30.144101,59.828247
"2-ая Комсомольская ул., 51 литер А",1971,30.142673,59.828414
"2-ая Комсомольская ул., 53",1967,30.142987,59.827682
"2-ая Комсомольская ул., 54",1960,30.144101,59.827257
"2-ая Комсомольская ул., 55 литер А",1971,30.1427,59.827076
"2-ая Комсомольская ул., 56",1960,30.143715,59.826859
"2-ая Комсомольская ул., 57 корп. 1",1967,30.142996,59.826212
"2-ая Комсомольская ул., 57 корп. 2",1967,30.142179,59.826311
"2-ая Комсомольская ул., 58",1960,30.143706,59.826397
"2-ая Комсомольская ул., 6 корп. 1",1955,30.144335,59.843837
"2-ая Комсомольская ул., 6 корп. 2",1954,30.144991,59.843014
"2-ая Комсомольская ул., 9 корп. 1",1940,30.143311,59.842291
"2-ая Комсомольская ул., 9 корп. 3 литер А",1980,30.141918,59.842128
"2-й Муринский пр., 10 корп. 1 литер А",1965,30.333385,60.003115
"2-й Муринский пр., 10 корп. 3 литер А",1962,30.336035,60.003439
"2-й Муринский пр., 11 литер А",1968,30.335469,60.001874
"2-й Муринский пр., 12 корп. 2 литер А",1964,30.338146,60.003817
"2-й Муринский пр., 13 литер А",1959,30.335712,60.00137
"2-й Муринский пр., 14 литер О",1964,30.339548,60.002202
"2-й Муринский пр., 15 литер А",1959,30.336934,60.001478
"2-й Муринский пр., 16 литер А",1969,30.340976,60.002126
"2-й Муринский пр., 17 литер И",1933,30.337688,60.001739
"2-й Муринский пр., 19 литер Е",1958,30.33953,60.001419
"2-й Муринский пр., 22 литер Б",1965,30.343608,60.002319
"2-й Муринский пр., 24 корп. 2 литер А",1966,30.345324,60.002611
"2-й Муринский пр., 24 корп. 3 литер А",1965,30.344866,60.003003
"2-й Муринский пр., 27 литер Б",1968,30.343572,60.000659
"2-й Муринский пр., 29 литер А",1968,30.343958,60.000106
"2-й Муринский пр., 3 корп. 2 литер А",1990,30.330286,60.002121
"2-й Муринский пр., 3 строение 1 литер А",1958,30.330852,60.002593
"2-й Муринский пр., 3 строение 2 литер А",1988,30.330286,60.002121
"2-й Муринский пр., 30 литер А",1957,30.350615,60.000569
"2-й Муринский пр., 34 корп. 1 литер Б",1964,30.355484,60.000686
"2-й Муринский пр., 37 литер Б",1968,30.349573,59.999548
"2-й Муринский пр., 39 литер А",1967,30.350498,59.999746
"2-й Муринский пр., 41 литер А",1967,30.352654,59.999746
"2-й Муринский пр., 45 литер З",1968,30.355421,59.99903
"2-й Муринский пр., 47 литер И",1968,30.35649,59.998886
"2-й Муринский пр., 51 литер А",1981,30.36082,59.997734
"2-й Муринский пр., 6 литер Б",1964,30.332029,60.00384
"2-й Муринский пр., 7 литер С",1958,30.332846,60.001784
"2-й Муринский пр., 8 корп. 1 литер А",1964,30.332712,60.00393
"2-й Муринский пр., 8 корп. 2 литер А",1968,30.334355,60.003894
"2-й Рабфаковский пер., 1 корп. 1",1935,30.469336,59.856162
"2-й Рабфаковский пер., 10 литер Е",1961,30.47469,59.855638
"2-й Рабфаковский пер., 11",1962,30.472364,59.854454
"2-й Рабфаковский пер., 13 литер Н",1962,30.472939,59.854142
"2-й Рабфаковский пер., 14 литер Д",1961,30.475418,59.855661
"2-й Рабфаковский пер., 15 корп. 1 литер И",1961,30.473469,59.853799
"2-й Рабфаковский пер., 15 корп. 2 литер Л",1961,30.471178,59.853139
"2-й Рабфаковский пер., 17 корп. 1 литер А",1961,30.474906,59.853595
"2-й Рабфаковский пер., 17 корп. 2 литер Б",1960,30.474097,59.853378
"2-й Рабфаковский пер., 17 корп. 3 литер А",1960,30.473352,59.853162
"2-й Рабфаковский пер., 17 корп. 4 литер А",1961,30.472597,59.852854
"2-й Рабфаковский пер., 18 литер Ч",1961,30.475903,59.854983
"2-й Рабфаковский пер., 2 литер А",1961,30.470423,59.856736
"2-й Рабфаковский пер., 20 литер А",1968,30.474996,59.854323
"2-й Рабфаковский пер., 22 литер Ц",1961,30.475903,59.853781
"2-й Рабфаковский пер., 3 литер К",1961,30.469615,59.855489
"2-й Рабфаковский пер., 5 корп. 1",1935,30.470863,59.855679
"2-й Рабфаковский пер., 5 корп. 2 литер У",1961,30.469785,59.85487
"2-й Рабфаковский пер., 5 корп. 3 литер Р",1961,30.469408,59.854544
"2-й Рабфаковский пер., 5 корп. 4 литер Г",1961,30.469157,59.854115
"2-й Рабфаковский пер., 5 корп. 5 литер С",1961,30.468797,59.853857
"2-й Рабфаковский пер., 5 корп. 6 литер Т",1961,30.468492,59.853519
"2-й Рабфаковский пер., 6 литер З",1961,30.473208,59.855615
"2-й Рабфаковский пер., 7 корп. 1",1962,30.471223,59.85505
"2-й Рабфаковский пер., 7 корп. 2",1968,30.470019,59.853839
"2-й Рабфаковский пер., 8 литер Ж",1961,30.473981,59.855629
"2-й Рабфаковский пер., 9 корп. 1",1962,30.471843,59.854766
"2-я Алексеевская ул., 7 литер А",2003,30.286179,60.019446
"2-я Березовая аллея, 13/15 литер Б",2004,30.289026,59.980668
"2-я Березовая аллея, 13/15 литер В",2004,30.288416,59.980515
"2-я Березовая аллея, 13/15 литер Д",2004,30.288622,59.981406
"2-я Березовая аллея, 13/15 литер Ж",2004,30.289844,59.980961
"2-я Березовая аллея, 34",2002,30.282109,59.977598
"2-я Красноармейская ул., 10 литер А",1856,30.312868,59.915147
"2-я Красноармейская ул., 14 литер А",1876,30.311682,59.915138
"2-я Красноармейская ул., 14 литер Б",1876,30.311682,59.915138
"2-я Красноармейская ул., 16 литер А",1876,30.311107,59.915129
"2-я Красноармейская ул., 19 литер А",1858,30.31064,59.915409
"2-я Красноармейская ул., 2/27 литер А",1886,30.317395,59.915197
"2-я Красноармейская ул., 3 литер А",1860,30.316245,59.915494
"2-я Красноармейская ул., 7/4 литер А",1904,30.314458,59.915458
"2-я Красноармейская ул., 9/3 литер А",1859,30.313326,59.915431
"2-я линия ВО, 1/3 литер А",1917,30.290796,59.938856
"2-я линия ВО, 11 литер А",1858,30.28935,59.940032
"2-я линия ВО, 11 литер Б",1858,30.28935,59.940032
"2-я линия ВО, 13/6 литер А",1917,30.28908,59.940258
"2-я линия ВО, 15/ 7 литер А",1861,30.287733,59.941416
